Time,AHU-001:DesPer 1:Des Heat Mass Flow [kg/s],AHU-001:DesPer 1:Des Heat Cap [W],AHU-001:DesPer 1:Des Cool Mass Flow [kg/s],AHU-001:DesPer 1:Des Sens Cool Cap [W],AHU-001:DesPer 1:Des Tot Cool Cap [W],AHU-001:DesPer 2:Des Heat Mass Flow [kg/s],AHU-001:DesPer 2:Des Heat Cap [W],AHU-001:DesPer 2:Des Cool Mass Flow [kg/s],AHU-001:DesPer 2:Des Sens Cool Cap [W],AHU-001:DesPer 2:Des Tot Cool Cap [W],AHU-002:DesPer 1:Des Heat Mass Flow [kg/s],AHU-002:DesPer 1:Des Heat Cap [W],AHU-002:DesPer 1:Des Cool Mass Flow [kg/s],AHU-002:DesPer 1:Des Sens Cool Cap [W],AHU-002:DesPer 1:Des Tot Cool Cap [W],AHU-002:DesPer 2:Des Heat Mass Flow [kg/s],AHU-002:DesPer 2:Des Heat Cap [W],AHU-002:DesPer 2:Des Cool Mass Flow [kg/s],AHU-002:DesPer 2:Des Sens Cool Cap [W],AHU-002:DesPer 2:Des Tot Cool Cap [W],AHU-003:DesPer 1:Des Heat Mass Flow [kg/s],AHU-003:DesPer 1:Des Heat Cap [W],AHU-003:DesPer 1:Des Cool Mass Flow [kg/s],AHU-003:DesPer 1:Des Sens Cool Cap [W],AHU-003:DesPer 1:Des Tot Cool Cap [W],AHU-003:DesPer 2:Des Heat Mass Flow [kg/s],AHU-003:DesPer 2:Des Heat Cap [W],AHU-003:DesPer 2:Des Cool Mass Flow [kg/s],AHU-003:DesPer 2:Des Sens Cool Cap [W],AHU-003:DesPer 2:Des Tot Cool Cap [W],AHU-004:DesPer 1:Des Heat Mass Flow [kg/s],AHU-004:DesPer 1:Des Heat Cap [W],AHU-004:DesPer 1:Des Cool Mass Flow [kg/s],AHU-004:DesPer 1:Des Sens Cool Cap [W],AHU-004:DesPer 1:Des Tot Cool Cap [W],AHU-004:DesPer 2:Des Heat Mass Flow [kg/s],AHU-004:DesPer 2:Des Heat Cap [W],AHU-004:DesPer 2:Des Cool Mass Flow [kg/s],AHU-004:DesPer 2:Des Sens Cool Cap [W],AHU-004:DesPer 2:Des Tot Cool Cap [W],AHU-005:DesPer 1:Des Heat Mass Flow [kg/s],AHU-005:DesPer 1:Des Heat Cap [W],AHU-005:DesPer 1:Des Cool Mass Flow [kg/s],AHU-005:DesPer 1:Des Sens Cool Cap [W],AHU-005:DesPer 1:Des Tot Cool Cap [W],AHU-005:DesPer 2:Des Heat Mass Flow [kg/s],AHU-005:DesPer 2:Des Heat Cap [W],AHU-005:DesPer 2:Des Cool Mass Flow [kg/s],AHU-005:DesPer 2:Des Sens Cool Cap [W],AHU-005:DesPer 2:Des Tot Cool Cap [W],FCU-001:DesPer 1:Des Heat Mass Flow [kg/s],FCU-001:DesPer 1:Des Heat Cap [W],FCU-001:DesPer 1:Des Cool Mass Flow [kg/s],FCU-001:DesPer 1:Des Sens Cool Cap [W],FCU-001:DesPer 1:Des Tot Cool Cap [W],FCU-001:DesPer 2:Des Heat Mass Flow [kg/s],FCU-001:DesPer 2:Des Heat Cap [W],FCU-001:DesPer 2:Des Cool Mass Flow [kg/s],FCU-001:DesPer 2:Des Sens Cool Cap [W],FCU-001:DesPer 2:Des Tot Cool Cap [W],FCU-002:DesPer 1:Des Heat Mass Flow [kg/s],FCU-002:DesPer 1:Des Heat Cap [W],FCU-002:DesPer 1:Des Cool Mass Flow [kg/s],FCU-002:DesPer 1:Des Sens Cool Cap [W],FCU-002:DesPer 1:Des Tot Cool Cap [W],FCU-002:DesPer 2:Des Heat Mass Flow [kg/s],FCU-002:DesPer 2:Des Heat Cap [W],FCU-002:DesPer 2:Des Cool Mass Flow [kg/s],FCU-002:DesPer 2:Des Sens Cool Cap [W],FCU-002:DesPer 2:Des Tot Cool Cap [W],FCU-003:DesPer 1:Des Heat Mass Flow [kg/s],FCU-003:DesPer 1:Des Heat Cap [W],FCU-003:DesPer 1:Des Cool Mass Flow [kg/s],FCU-003:DesPer 1:Des Sens Cool Cap [W],FCU-003:DesPer 1:Des Tot Cool Cap [W],FCU-003:DesPer 2:Des Heat Mass Flow [kg/s],FCU-003:DesPer 2:Des Heat Cap [W],FCU-003:DesPer 2:Des Cool Mass Flow [kg/s],FCU-003:DesPer 2:Des Sens Cool Cap [W],FCU-003:DesPer 2:Des Tot Cool Cap [W]
15:17:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.350651E+00,6.706314E+04,7.380015E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.467324E-01,9.414892E+03,1.044978E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.060886E+00,1.330230E+04,1.437720E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.590782E-01,7.375511E+03,8.008502E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.402291E-01,6.353756E+03,6.815625E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,6.551247E+01,5.445016E-02,8.471436E+02,9.297853E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.909511E+02,5.149033E-01,5.550908E+03,5.882914E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.156500E+02,3.000839E-01,3.260102E+03,3.459407E+03
15:18:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.351381E+00,6.704647E+04,7.378364E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.468393E-01,9.412548E+03,1.044743E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.060099E+00,1.329092E+04,1.436558E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.591360E-01,7.373202E+03,8.006168E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.403180E-01,6.352666E+03,6.814525E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,6.592856E+01,5.444947E-02,8.467216E+02,9.293563E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.921639E+02,5.149386E-01,5.550000E+03,5.881995E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.163845E+02,3.001328E-01,3.259791E+03,3.459093E+03
15:19:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.352073E+00,6.702947E+04,7.376676E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.469454E-01,9.410197E+03,1.044507E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.059305E+00,1.327948E+04,1.435390E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.591933E-01,7.370889E+03,8.003825E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.404068E-01,6.351575E+03,6.813423E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,6.634464E+01,5.444877E-02,8.462994E+02,9.289264E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.933766E+02,5.149735E-01,5.549089E+03,5.881072E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.171190E+02,3.001818E-01,3.259481E+03,3.458779E+03
15:20:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.352727E+00,6.701214E+04,7.374957E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.470509E-01,9.407841E+03,1.044271E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.058505E+00,1.326800E+04,1.434217E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.592501E-01,7.368573E+03,8.001484E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.404956E-01,6.350485E+03,6.812323E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,6.676073E+01,5.444805E-02,8.458771E+02,9.284971E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.945894E+02,5.150081E-01,5.548176E+03,5.880147E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.178535E+02,3.002310E-01,3.259171E+03,3.458467E+03
15:21:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.353342E+00,6.699449E+04,7.373204E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.471558E-01,9.405479E+03,1.044034E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.057700E+00,1.325648E+04,1.433039E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.593065E-01,7.366252E+03,7.999138E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.405844E-01,6.349395E+03,6.811224E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,6.717681E+01,5.444732E-02,8.454547E+02,9.280676E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.958022E+02,5.150424E-01,5.547260E+03,5.879220E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.185880E+02,3.002802E-01,3.258863E+03,3.458156E+03
15:22:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.353920E+00,6.697651E+04,7.371417E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.472599E-01,9.403112E+03,1.043797E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.056889E+00,1.324490E+04,1.431857E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.593625E-01,7.363927E+03,7.996788E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.406731E-01,6.348304E+03,6.810124E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,6.759290E+01,5.444657E-02,8.450321E+02,9.276380E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.970150E+02,5.150764E-01,5.546342E+03,5.878291E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.193226E+02,3.003296E-01,3.258555E+03,3.457845E+03
15:23:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.354461E+00,6.695820E+04,7.369591E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.473634E-01,9.400738E+03,1.043559E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.056073E+00,1.323328E+04,1.430668E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.594180E-01,7.361599E+03,7.994429E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.407618E-01,6.347213E+03,6.809020E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,6.800899E+01,5.444579E-02,8.446093E+02,9.272074E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.982277E+02,5.151101E-01,5.545420E+03,5.877356E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.200571E+02,3.003791E-01,3.258249E+03,3.457535E+03
15:24:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.354963E+00,6.693957E+04,7.367735E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.474662E-01,9.398358E+03,1.043320E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.055252E+00,1.322161E+04,1.429476E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.594731E-01,7.359266E+03,7.992071E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.408505E-01,6.346121E+03,6.807920E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,6.842507E+01,5.444501E-02,8.441864E+02,9.267774E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.994405E+02,5.151435E-01,5.544496E+03,5.876421E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.207916E+02,3.004286E-01,3.257943E+03,3.457226E+03
15:25:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.355428E+00,6.692061E+04,7.365845E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.475684E-01,9.395973E+03,1.043081E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.054425E+00,1.320989E+04,1.428278E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.595277E-01,7.356930E+03,7.989709E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.409392E-01,6.345030E+03,6.806819E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,6.884116E+01,5.444420E-02,8.437633E+02,9.263473E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.006533E+02,5.151766E-01,5.543570E+03,5.875483E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.215261E+02,3.004783E-01,3.257639E+03,3.456919E+03
15:26:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.355855E+00,6.690132E+04,7.363918E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.476698E-01,9.393582E+03,1.042841E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.053593E+00,1.319813E+04,1.427075E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.595818E-01,7.354590E+03,7.987338E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.410279E-01,6.343938E+03,6.805715E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,6.925724E+01,5.444338E-02,8.433401E+02,9.259163E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.018661E+02,5.152094E-01,5.542641E+03,5.874541E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.222607E+02,3.005281E-01,3.257335E+03,3.456611E+03
15:27:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.356245E+00,6.688171E+04,7.361960E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.477706E-01,9.391185E+03,1.042601E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.052756E+00,1.318633E+04,1.425869E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.596355E-01,7.352246E+03,7.984968E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.411165E-01,6.342846E+03,6.804613E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,6.967333E+01,5.444254E-02,8.429168E+02,9.254858E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.030788E+02,5.152419E-01,5.541709E+03,5.873598E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.229952E+02,3.005780E-01,3.257032E+03,3.456305E+03
15:28:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.356598E+00,6.686178E+04,7.359968E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.478707E-01,9.388783E+03,1.042360E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.051914E+00,1.317448E+04,1.424658E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.596888E-01,7.349898E+03,7.982595E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.412051E-01,6.341754E+03,6.803512E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,7.008941E+01,5.444168E-02,8.424933E+02,9.250552E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.042916E+02,5.152740E-01,5.540775E+03,5.872652E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.237297E+02,3.006279E-01,3.256730E+03,3.456000E+03
15:29:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.356913E+00,6.684153E+04,7.357943E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.479701E-01,9.386374E+03,1.042118E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.051067E+00,1.316259E+04,1.423442E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.597416E-01,7.347546E+03,7.980217E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.412936E-01,6.340662E+03,6.802411E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,7.050550E+01,5.444080E-02,8.420696E+02,9.246245E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.055044E+02,5.153059E-01,5.539838E+03,5.871704E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.244642E+02,3.006780E-01,3.256428E+03,3.455696E+03
15:30:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.357191E+00,6.682095E+04,7.355879E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.480689E-01,9.383959E+03,1.041875E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.050216E+00,1.315066E+04,1.422222E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.597939E-01,7.345190E+03,7.977829E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.413821E-01,6.339569E+03,6.801305E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,7.092159E+01,5.443991E-02,8.416458E+02,9.241928E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.067172E+02,5.153375E-01,5.538899E+03,5.870751E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.251987E+02,3.007282E-01,3.256128E+03,3.455392E+03
15:31:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.357432E+00,6.680005E+04,7.353786E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.481669E-01,9.381538E+03,1.041632E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.049359E+00,1.313868E+04,1.420997E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.598458E-01,7.342830E+03,7.975443E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.414706E-01,6.338475E+03,6.800203E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,7.133767E+01,5.443900E-02,8.412219E+02,9.237617E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.079300E+02,5.153688E-01,5.537956E+03,5.869797E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.259333E+02,3.007785E-01,3.255828E+03,3.455090E+03
15:32:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.357635E+00,6.677882E+04,7.351659E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.482643E-01,9.379112E+03,1.041389E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.048498E+00,1.312667E+04,1.419769E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.598973E-01,7.340466E+03,7.973053E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.415590E-01,6.337382E+03,6.799100E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,7.175376E+01,5.443808E-02,8.407977E+02,9.233305E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.091427E+02,5.153997E-01,5.537011E+03,5.868840E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.266678E+02,3.008288E-01,3.255530E+03,3.454788E+03
15:33:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.357801E+00,6.675728E+04,7.349498E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.483609E-01,9.376679E+03,1.041145E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.047632E+00,1.311462E+04,1.418536E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.599482E-01,7.338099E+03,7.970658E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.416474E-01,6.336288E+03,6.797997E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,7.216984E+01,5.443713E-02,8.403735E+02,9.228991E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.103555E+02,5.154304E-01,5.536064E+03,5.867881E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.274023E+02,3.008793E-01,3.255232E+03,3.454488E+03
15:34:00,1.287433E+00,3.964806E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.357932E+00,6.673543E+04,7.347301E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.484568E-01,9.374240E+03,1.040900E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.046762E+00,1.310253E+04,1.417299E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.599987E-01,7.335727E+03,7.968255E+03,1.039137E-01,3.205651E+03,1.039137E-01,0.000000E+00,0.000000E+00,1.039137E-01,0.000000E+00,5.417358E-01,6.335194E+03,6.796890E+03,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,7.258593E+01,5.443617E-02,8.399491E+02,9.224668E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.115683E+02,5.154607E-01,5.535114E+03,5.866917E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.281368E+02,3.009298E-01,3.254934E+03,3.454186E+03
